csd_code,municipality,region,year,survey_month,bedroom_type,vacancy_rate_pct,quality_flag,quality_level
3521010,Brampton,Peel,2009,October,Studio,9.1,b,Very good
3521010,Brampton,Peel,2009,October,Total,3.7,a,Excellent
3521010,Brampton,Peel,2010,October,1 Bedroom,2.2,a,Excellent
3521010,Brampton,Peel,2010,October,2 Bedroom,1.5,a,Excellent
3521010,Brampton,Peel,2010,October,3 Bedroom,2.5,b,Very good
3521010,Brampton,Peel,2010,October,Studio,4.3,c,Good
3521010,Brampton,Peel,2010,October,Total,2.0,a,Excellent
3521010,Brampton,Peel,2011,October,1 Bedroom,1.9,a,Excellent
3521010,Brampton,Peel,2011,October,2 Bedroom,0.9,a,Excellent
3521010,Brampton,Peel,2011,October,3 Bedroom,2.2,a,Excellent
3521010,Brampton,Peel,2011,October,Studio,3.0,d,Poor (use with caution)
3521010,Brampton,Peel,2011,October,Total,1.5,a,Excellent
3521010,Brampton,Peel,2012,October,1 Bedroom,2.4,a,Excellent
3521010,Brampton,Peel,2012,October,2 Bedroom,1.5,a,Excellent
3521010,Brampton,Peel,2012,October,3 Bedroom,3.3,d,Poor (use with caution)
3521010,Brampton,Peel,2012,October,Studio,8.3,c,Good
3521010,Brampton,Peel,2012,October,Total,2.2,a,Excellent
3521010,Brampton,Peel,2013,October,1 Bedroom,2.5,a,Excellent
3521010,Brampton,Peel,2013,October,2 Bedroom,2.0,a,Excellent
3521010,Brampton,Peel,2013,October,3 Bedroom,3.8,c,Good
3521010,Brampton,Peel,2013,October,Studio,4.9,d,Poor (use with caution)
3521010,Brampton,Peel,2013,October,Total,2.5,a,Excellent
3521010,Brampton,Peel,2014,October,1 Bedroom,1.4,a,Excellent
3521010,Brampton,Peel,2014,October,2 Bedroom,1.9,b,Very good
3521010,Brampton,Peel,2014,October,3 Bedroom,1.7,c,Good
3521010,Brampton,Peel,2014,October,Studio,5.8,d,Poor (use with caution)
3521010,Brampton,Peel,2014,October,Total,1.8,b,Very good
3521010,Brampton,Peel,2015,October,1 Bedroom,1.4,a,Excellent
3521010,Brampton,Peel,2015,October,2 Bedroom,0.9,a,Excellent
3521010,Brampton,Peel,2015,October,3 Bedroom,1.7,c,Good
3521010,Brampton,Peel,2015,October,Studio,4.8,d,Poor (use with caution)
3521010,Brampton,Peel,2015,October,Total,1.2,a,Excellent
3521010,Brampton,Peel,2016,October,1 Bedroom,1.2,a,Excellent
3521010,Brampton,Peel,2016,October,2 Bedroom,1.2,a,Excellent
3521010,Brampton,Peel,2016,October,3 Bedroom,1.4,a,Excellent
3521010,Brampton,Peel,2016,October,Studio,2.3,c,Good
3521010,Brampton,Peel,2016,October,Total,1.2,a,Excellent
3521010,Brampton,Peel,2017,October,1 Bedroom,1.3,a,Excellent
3521010,Brampton,Peel,2017,October,2 Bedroom,1.3,a,Excellent
3521010,Brampton,Peel,2017,October,3 Bedroom,1.2,a,Excellent
3521010,Brampton,Peel,2017,October,Studio,0.0,c,Good
3521010,Brampton,Peel,2017,October,Total,1.3,a,Excellent
3521010,Brampton,Peel,2018,October,1 Bedroom,1.2,a,Excellent
3521010,Brampton,Peel,2018,October,2 Bedroom,1.2,a,Excellent
3521010,Brampton,Peel,2018,October,3 Bedroom,0.8,a,Excellent
3521010,Brampton,Peel,2018,October,Studio,0.0,c,Good
3521010,Brampton,Peel,2018,October,Total,1.1,a,Excellent
3521010,Brampton,Peel,2019,October,1 Bedroom,1.0,a,Excellent
3521010,Brampton,Peel,2019,October,2 Bedroom,1.3,a,Excellent
3521010,Brampton,Peel,2019,October,3 Bedroom,1.5,a,Excellent
3521010,Brampton,Peel,2019,October,Total,1.3,a,Excellent
3521010,Brampton,Peel,2020,October,1 Bedroom,2.8,a,Excellent
3521010,Brampton,Peel,2020,October,2 Bedroom,2.4,a,Excellent
3521010,Brampton,Peel,2020,October,3 Bedroom,1.2,a,Excellent
3521010,Brampton,Peel,2020,October,Total,2.4,a,Excellent
3521010,Brampton,Peel,2021,October,1 Bedroom,2.9,a,Excellent
3521010,Brampton,Peel,2021,October,2 Bedroom,3.2,b,Very good
3521010,Brampton,Peel,2021,October,3 Bedroom,3.2,c,Good
3521010,Brampton,Peel,2021,October,Studio,0.9,d,Poor (use with caution)
3521010,Brampton,Peel,2021,October,Total,3.0,b,Very good
3521010,Brampton,Peel,2022,October,1 Bedroom,1.6,a,Excellent
3521010,Brampton,Peel,2022,October,2 Bedroom,1.8,a,Excellent
3521010,Brampton,Peel,2022,October,3 Bedroom,1.2,a,Excellent
3521010,Brampton,Peel,2022,October,Total,1.6,a,Excellent
3521010,Brampton,Peel,2023,October,1 Bedroom,1.4,a,Excellent
3521010,Brampton,Peel,2023,October,2 Bedroom,2.1,b,Very good
3521010,Brampton,Peel,2023,October,3 Bedroom,1.2,a,Excellent
3521010,Brampton,Peel,2023,October,Total,1.7,b,Very good
3521010,Brampton,Peel,2024,October,1 Bedroom,2.7,a,Excellent
3521010,Brampton,Peel,2024,October,2 Bedroom,3.3,c,Good
3521010,Brampton,Peel,2024,October,3 Bedroom,0.9,a,Excellent
3521010,Brampton,Peel,2024,October,Total,2.8,a,Excellent
3521010,Brampton,Peel,2025,October,1 Bedroom,4.8,b,Very good
3521010,Brampton,Peel,2025,October,2 Bedroom,4.6,b,Very good
3521010,Brampton,Peel,2025,October,3 Bedroom,1.6,a,Excellent
3521010,Brampton,Peel,2025,October,Studio,4.3,d,Poor (use with caution)
3521010,Brampton,Peel,2025,October,Total,4.3,b,Very good
3521024,Caledon,Peel,1991,October,2 Bedroom,3.1,c,Good
3521024,Caledon,Peel,1991,October,Total,1.6,c,Good
3521024,Caledon,Peel,1992,October,Total,4.2,a,Excellent
3521024,Caledon,Peel,1993,October,Total,3.6,d,Poor (use with caution)
3521024,Caledon,Peel,1994,October,2 Bedroom,8.0,c,Good
3521024,Caledon,Peel,1995,October,1 Bedroom,4.3,a,Excellent
3521024,Caledon,Peel,1995,October,2 Bedroom,5.1,a,Excellent
3521024,Caledon,Peel,1995,October,Total,3.8,a,Excellent
3521024,Caledon,Peel,1996,October,2 Bedroom,5.0,d,Poor (use with caution)
3521024,Caledon,Peel,1998,October,2 Bedroom,3.3,b,Very good
3521024,Caledon,Peel,1998,October,Total,1.7,a,Excellent
3521024,Caledon,Peel,1999,October,2 Bedroom,5.7,b,Very good
3521024,Caledon,Peel,1999,October,Total,5.1,a,Excellent
3521024,Caledon,Peel,2004,October,2 Bedroom,5.0,c,Good
3521024,Caledon,Peel,2004,October,Total,5.8,d,Poor (use with caution)
3521024,Caledon,Peel,2006,October,2 Bedroom,3.0,d,Poor (use with caution)
3521024,Caledon,Peel,2006,October,Total,3.6,d,Poor (use with caution)
3521024,Caledon,Peel,2007,October,1 Bedroom,0.0,a,Excellent
3521024,Caledon,Peel,2007,October,2 Bedroom,0.0,a,Excellent
3521024,Caledon,Peel,2007,October,Total,0.0,a,Excellent
3521024,Caledon,Peel,2011,October,1 Bedroom,21.9,a,Excellent
3521024,Caledon,Peel,2011,October,Total,7.9,b,Very good
3521024,Caledon,Peel,2012,October,2 Bedroom,2.2,c,Good
3521024,Caledon,Peel,2012,October,Total,1.2,d,Poor (use with caution)
3521024,Caledon,Peel,2014,October,1 Bedroom,3.8,a,Excellent
3521024,Caledon,Peel,2014,October,Total,1.3,a,Excellent
3521024,Caledon,Peel,2023,October,Total,6.3,a,Excellent
3524001,Oakville,Halton,1990,October,1 Bedroom,0.2,a,Excellent
3524001,Oakville,Halton,1990,October,2 Bedroom,0.7,a,Excellent
3524001,Oakville,Halton,1990,October,3 Bedroom,1.2,a,Excellent
3524001,Oakville,Halton,1990,October,Total,0.7,a,Excellent
3524001,Oakville,Halton,1991,October,1 Bedroom,1.0,a,Excellent
3524001,Oakville,Halton,1991,October,2 Bedroom,1.1,a,Excellent
3524001,Oakville,Halton,1991,October,3 Bedroom,0.6,a,Excellent
3524001,Oakville,Halton,1991,October,Studio,0.9,a,Excellent
3524001,Oakville,Halton,1991,October,Total,1.0,a,Excellent
3524001,Oakville,Halton,1992,October,1 Bedroom,2.7,b,Very good
3524001,Oakville,Halton,1992,October,2 Bedroom,1.7,b,Very good
3524001,Oakville,Halton,1992,October,3 Bedroom,1.7,a,Excellent
3524001,Oakville,Halton,1992,October,Total,2.0,a,Excellent
3524001,Oakville,Halton,1993,October,1 Bedroom,0.4,a,Excellent
3524001,Oakville,Halton,1993,October,2 Bedroom,1.7,a,Excellent
3524001,Oakville,Halton,1993,October,3 Bedroom,1.5,a,Excellent
3524001,Oakville,Halton,1993,October,Studio,1.5,a,Excellent
3524001,Oakville,Halton,1993,October,Total,1.3,a,Excellent
3524001,Oakville,Halton,1994,October,1 Bedroom,0.8,a,Excellent
3524001,Oakville,Halton,1994,October,2 Bedroom,0.8,a,Excellent
3524001,Oakville,Halton,1994,October,3 Bedroom,0.1,a,Excellent
3524001,Oakville,Halton,1994,October,Studio,2.1,c,Good
3524001,Oakville,Halton,1994,October,Total,0.8,a,Excellent
3524001,Oakville,Halton,1995,October,1 Bedroom,0.6,a,Excellent
3524001,Oakville,Halton,1995,October,2 Bedroom,0.4,a,Excellent
3524001,Oakville,Halton,1995,October,3 Bedroom,0.3,a,Excellent
3524001,Oakville,Halton,1995,October,Studio,1.3,a,Excellent
3524001,Oakville,Halton,1995,October,Total,0.4,a,Excellent
3524001,Oakville,Halton,1996,October,1 Bedroom,0.4,a,Excellent
3524001,Oakville,Halton,1996,October,2 Bedroom,0.7,a,Excellent
3524001,Oakville,Halton,1996,October,3 Bedroom,0.6,a,Excellent
3524001,Oakville,Halton,1996,October,Total,0.6,a,Excellent
3524001,Oakville,Halton,1997,October,1 Bedroom,0.3,a,Excellent
3524001,Oakville,Halton,1997,October,2 Bedroom,0.5,a,Excellent
3524001,Oakville,Halton,1997,October,3 Bedroom,0.3,a,Excellent
3524001,Oakville,Halton,1997,October,Studio,0.6,a,Excellent
3524001,Oakville,Halton,1997,October,Total,0.4,a,Excellent
3524001,Oakville,Halton,1998,October,1 Bedroom,0.8,a,Excellent
3524001,Oakville,Halton,1998,October,2 Bedroom,0.9,a,Excellent
3524001,Oakville,Halton,1998,October,3 Bedroom,0.3,a,Excellent
3524001,Oakville,Halton,1998,October,Studio,3.3,c,Good
3524001,Oakville,Halton,1998,October,Total,0.9,a,Excellent
3524001,Oakville,Halton,1999,October,1 Bedroom,0.8,a,Excellent
3524001,Oakville,Halton,1999,October,2 Bedroom,0.9,a,Excellent
3524001,Oakville,Halton,1999,October,3 Bedroom,0.3,b,Very good
3524001,Oakville,Halton,1999,October,Studio,1.3,a,Excellent
3524001,Oakville,Halton,1999,October,Total,0.8,a,Excellent
3524001,Oakville,Halton,2000,October,1 Bedroom,0.4,a,Excellent
3524001,Oakville,Halton,2000,October,2 Bedroom,0.4,a,Excellent
3524001,Oakville,Halton,2000,October,3 Bedroom,0.3,a,Excellent
3524001,Oakville,Halton,2000,October,Studio,0.0,b,Very good
3524001,Oakville,Halton,2000,October,Total,0.4,a,Excellent
3524001,Oakville,Halton,2001,October,1 Bedroom,1.5,a,Excellent
3524001,Oakville,Halton,2001,October,2 Bedroom,1.6,a,Excellent
3524001,Oakville,Halton,2001,October,3 Bedroom,0.6,a,Excellent
3524001,Oakville,Halton,2001,October,Studio,3.4,d,Poor (use with caution)
3524001,Oakville,Halton,2001,October,Total,1.5,a,Excellent
3524001,Oakville,Halton,2002,October,1 Bedroom,2.2,a,Excellent
3524001,Oakville,Halton,2002,October,2 Bedroom,2.4,a,Excellent
3524001,Oakville,Halton,2002,October,3 Bedroom,0.9,a,Excellent
3524001,Oakville,Halton,2002,October,Studio,3.6,c,Good
3524001,Oakville,Halton,2002,October,Total,2.2,a,Excellent
3524001,Oakville,Halton,2003,October,1 Bedroom,2.8,a,Excellent
3524001,Oakville,Halton,2003,October,2 Bedroom,2.5,a,Excellent
3524001,Oakville,Halton,2003,October,3 Bedroom,1.9,a,Excellent
3524001,Oakville,Halton,2003,October,Total,2.5,a,Excellent
3524001,Oakville,Halton,2004,October,1 Bedroom,3.8,d,Poor (use with caution)
3524001,Oakville,Halton,2004,October,2 Bedroom,3.0,b,Very good
3524001,Oakville,Halton,2004,October,Total,3.3,c,Good
3524001,Oakville,Halton,2005,October,1 Bedroom,1.5,b,Very good
3524001,Oakville,Halton,2005,October,2 Bedroom,2.0,a,Excellent
3524001,Oakville,Halton,2005,October,3 Bedroom,1.1,a,Excellent
3524001,Oakville,Halton,2005,October,Total,1.9,a,Excellent
3524001,Oakville,Halton,2006,October,1 Bedroom,1.8,c,Good
3524001,Oakville,Halton,2006,October,2 Bedroom,0.8,a,Excellent
3524001,Oakville,Halton,2006,October,3 Bedroom,1.1,a,Excellent
3524001,Oakville,Halton,2006,October,Studio,0.0,c,Good
3524001,Oakville,Halton,2006,October,Total,1.1,a,Excellent
3524001,Oakville,Halton,2007,October,1 Bedroom,1.3,a,Excellent
3524001,Oakville,Halton,2007,October,2 Bedroom,3.0,a,Excellent
3524001,Oakville,Halton,2007,October,3 Bedroom,2.0,c,Good
3524001,Oakville,Halton,2007,October,Studio,1.4,a,Excellent
3524001,Oakville,Halton,2007,October,Total,2.3,a,Excellent
3524001,Oakville,Halton,2008,October,1 Bedroom,1.0,a,Excellent
3524001,Oakville,Halton,2008,October,2 Bedroom,1.0,a,Excellent
3524001,Oakville,Halton,2008,October,3 Bedroom,0.0,c,Good
3524001,Oakville,Halton,2008,October,Studio,5.9,d,Poor (use with caution)
3524001,Oakville,Halton,2008,October,Total,1.0,a,Excellent
3524001,Oakville,Halton,2009,October,1 Bedroom,1.4,a,Excellent
3524001,Oakville,Halton,2009,October,2 Bedroom,2.3,a,Excellent
3524001,Oakville,Halton,2009,October,3 Bedroom,3.1,c,Good
3524001,Oakville,Halton,2009,October,Studio,3.6,d,Poor (use with caution)
3524001,Oakville,Halton,2009,October,Total,2.2,a,Excellent
3524001,Oakville,Halton,2010,October,1 Bedroom,0.6,a,Excellent
3524001,Oakville,Halton,2010,October,2 Bedroom,2.3,a,Excellent
3524001,Oakville,Halton,2010,October,3 Bedroom,0.0,d,Poor (use with caution)
3524001,Oakville,Halton,2010,October,Total,1.6,a,Excellent
3524001,Oakville,Halton,2011,October,1 Bedroom,1.0,a,Excellent
3524001,Oakville,Halton,2011,October,2 Bedroom,1.3,a,Excellent
3524001,Oakville,Halton,2011,October,3 Bedroom,0.4,b,Very good
3524001,Oakville,Halton,2011,October,Total,1.1,a,Excellent
3524001,Oakville,Halton,2012,October,1 Bedroom,0.6,a,Excellent
3524001,Oakville,Halton,2012,October,2 Bedroom,1.1,a,Excellent
3524001,Oakville,Halton,2012,October,3 Bedroom,2.1,c,Good
3524001,Oakville,Halton,2012,October,Studio,0.0,c,Good
3524001,Oakville,Halton,2012,October,Total,1.0,a,Excellent
3524001,Oakville,Halton,2013,October,1 Bedroom,1.4,a,Excellent
3524001,Oakville,Halton,2013,October,2 Bedroom,1.3,a,Excellent
3524001,Oakville,Halton,2013,October,3 Bedroom,1.6,c,Good
3524001,Oakville,Halton,2013,October,Studio,0.0,c,Good
3524001,Oakville,Halton,2013,October,Total,1.3,a,Excellent
3524001,Oakville,Halton,2014,October,1 Bedroom,1.2,a,Excellent
3524001,Oakville,Halton,2014,October,2 Bedroom,1.5,a,Excellent
3524001,Oakville,Halton,2014,October,3 Bedroom,1.2,d,Poor (use with caution)
3524001,Oakville,Halton,2014,October,Studio,3.0,c,Good
3524001,Oakville,Halton,2014,October,Total,1.4,a,Excellent
3524001,Oakville,Halton,2015,October,1 Bedroom,0.6,a,Excellent
3524001,Oakville,Halton,2015,October,2 Bedroom,0.7,a,Excellent
3524001,Oakville,Halton,2015,October,3 Bedroom,1.6,c,Good
3524001,Oakville,Halton,2015,October,Studio,1.6,c,Good
3524001,Oakville,Halton,2015,October,Total,0.8,a,Excellent
3524001,Oakville,Halton,2016,October,1 Bedroom,1.0,a,Excellent
3524001,Oakville,Halton,2016,October,2 Bedroom,1.9,a,Excellent
3524001,Oakville,Halton,2016,October,3 Bedroom,2.9,a,Excellent
3524001,Oakville,Halton,2016,October,Total,1.7,a,Excellent
3524001,Oakville,Halton,2017,October,1 Bedroom,0.6,a,Excellent
3524001,Oakville,Halton,2017,October,2 Bedroom,1.3,a,Excellent
3524001,Oakville,Halton,2017,October,3 Bedroom,0.1,b,Very good
3524001,Oakville,Halton,2017,October,Studio,0.6,a,Excellent
3524001,Oakville,Halton,2017,October,Total,0.9,a,Excellent
3524001,Oakville,Halton,2018,October,1 Bedroom,1.1,a,Excellent
3524001,Oakville,Halton,2018,October,2 Bedroom,1.2,a,Excellent
3524001,Oakville,Halton,2018,October,3 Bedroom,0.7,b,Very good
3524001,Oakville,Halton,2018,October,Studio,5.1,d,Poor (use with caution)
3524001,Oakville,Halton,2018,October,Total,1.2,a,Excellent
3524001,Oakville,Halton,2019,October,1 Bedroom,2.1,b,Very good
3524001,Oakville,Halton,2019,October,2 Bedroom,2.6,a,Excellent
3524001,Oakville,Halton,2019,October,3 Bedroom,0.8,a,Excellent
3524001,Oakville,Halton,2019,October,Total,2.2,a,Excellent
3524001,Oakville,Halton,2020,October,1 Bedroom,2.4,b,Very good
3524001,Oakville,Halton,2020,October,2 Bedroom,3.9,c,Good
3524001,Oakville,Halton,2020,October,3 Bedroom,0.7,a,Excellent
3524001,Oakville,Halton,2020,October,Total,3.0,c,Good
3524001,Oakville,Halton,2021,October,1 Bedroom,2.7,a,Excellent
3524001,Oakville,Halton,2021,October,2 Bedroom,2.0,a,Excellent
3524001,Oakville,Halton,2021,October,3 Bedroom,0.3,a,Excellent
3524001,Oakville,Halton,2021,October,Studio,3.0,c,Good
3524001,Oakville,Halton,2021,October,Total,2.0,a,Excellent
3524001,Oakville,Halton,2022,October,1 Bedroom,1.1,a,Excellent
3524001,Oakville,Halton,2022,October,2 Bedroom,1.0,a,Excellent
3524001,Oakville,Halton,2022,October,3 Bedroom,0.2,b,Very good
3524001,Oakville,Halton,2022,October,Total,1.0,a,Excellent
3524001,Oakville,Halton,2023,October,1 Bedroom,2.9,b,Very good
3524001,Oakville,Halton,2023,October,2 Bedroom,1.2,a,Excellent
3524001,Oakville,Halton,2023,October,3 Bedroom,0.2,b,Very good
3524001,Oakville,Halton,2023,October,Studio,1.5,d,Poor (use with caution)
3524001,Oakville,Halton,2023,October,Total,1.6,b,Very good
3524001,Oakville,Halton,2024,October,1 Bedroom,5.4,c,Good
3524001,Oakville,Halton,2024,October,2 Bedroom,2.4,b,Very good
3524001,Oakville,Halton,2024,October,3 Bedroom,1.1,d,Poor (use with caution)
3524001,Oakville,Halton,2024,October,Studio,5.4,d,Poor (use with caution)
3524001,Oakville,Halton,2024,October,Total,3.2,b,Very good
3524001,Oakville,Halton,2025,October,1 Bedroom,2.5,b,Very good
3524001,Oakville,Halton,2025,October,2 Bedroom,4.1,d,Poor (use with caution)
3524001,Oakville,Halton,2025,October,Total,3.3,d,Poor (use with caution)
3524002,Burlington,Halton,1990,October,1 Bedroom,1.0,a,Excellent
3524002,Burlington,Halton,1990,October,2 Bedroom,0.6,a,Excellent
3524002,Burlington,Halton,1990,October,3 Bedroom,1.3,a,Excellent
3524002,Burlington,Halton,1990,October,Studio,2.3,c,Good
3524002,Burlington,Halton,1990,October,Total,0.9,a,Excellent
3524002,Burlington,Halton,1991,October,1 Bedroom,1.0,a,Excellent
3524002,Burlington,Halton,1991,October,2 Bedroom,0.6,a,Excellent
3524002,Burlington,Halton,1991,October,3 Bedroom,1.5,a,Excellent
3524002,Burlington,Halton,1991,October,Studio,0.0,c,Good
3524002,Burlington,Halton,1991,October,Total,0.9,a,Excellent
3524002,Burlington,Halton,1992,October,1 Bedroom,0.6,a,Excellent
3524002,Burlington,Halton,1992,October,2 Bedroom,1.4,a,Excellent
3524002,Burlington,Halton,1992,October,3 Bedroom,1.5,b,Very good
3524002,Burlington,Halton,1992,October,Studio,0.0,c,Good
3524002,Burlington,Halton,1992,October,Total,1.2,a,Excellent
3524002,Burlington,Halton,1993,October,1 Bedroom,1.5,a,Excellent
3524002,Burlington,Halton,1993,October,2 Bedroom,2.0,a,Excellent
3524002,Burlington,Halton,1993,October,3 Bedroom,3.7,b,Very good
3524002,Burlington,Halton,1993,October,Studio,0.0,c,Good
3524002,Burlington,Halton,1993,October,Total,2.2,a,Excellent
3524002,Burlington,Halton,1994,October,1 Bedroom,1.1,a,Excellent
3524002,Burlington,Halton,1994,October,2 Bedroom,1.4,a,Excellent
3524002,Burlington,Halton,1994,October,3 Bedroom,1.9,a,Excellent
3524002,Burlington,Halton,1994,October,Total,1.4,a,Excellent
3524002,Burlington,Halton,1995,October,1 Bedroom,0.8,a,Excellent
3524002,Burlington,Halton,1995,October,2 Bedroom,0.8,a,Excellent
3524002,Burlington,Halton,1995,October,3 Bedroom,1.8,a,Excellent
3524002,Burlington,Halton,1995,October,Studio,0.0,c,Good
3524002,Burlington,Halton,1995,October,Total,1.0,a,Excellent
3524002,Burlington,Halton,1996,October,1 Bedroom,1.1,a,Excellent
3524002,Burlington,Halton,1996,October,2 Bedroom,1.0,a,Excellent
3524002,Burlington,Halton,1996,October,3 Bedroom,1.4,a,Excellent
3524002,Burlington,Halton,1996,October,Total,1.1,a,Excellent
3524002,Burlington,Halton,1997,October,1 Bedroom,1.9,b,Very good
3524002,Burlington,Halton,1997,October,2 Bedroom,1.1,a,Excellent
3524002,Burlington,Halton,1997,October,3 Bedroom,1.9,a,Excellent
3524002,Burlington,Halton,1997,October,Studio,0.0,d,Poor (use with caution)
3524002,Burlington,Halton,1997,October,Total,1.5,a,Excellent
3524002,Burlington,Halton,1998,October,1 Bedroom,0.2,a,Excellent
3524002,Burlington,Halton,1998,October,2 Bedroom,0.4,a,Excellent
3524002,Burlington,Halton,1998,October,3 Bedroom,0.6,a,Excellent
3524002,Burlington,Halton,1998,October,Studio,0.0,d,Poor (use with caution)
3524002,Burlington,Halton,1998,October,Total,0.4,a,Excellent
3524002,Burlington,Halton,1999,October,1 Bedroom,0.9,a,Excellent
3524002,Burlington,Halton,1999,October,2 Bedroom,0.8,a,Excellent
3524002,Burlington,Halton,1999,October,3 Bedroom,0.6,a,Excellent
3524002,Burlington,Halton,1999,October,Studio,0.0,d,Poor (use with caution)
3524002,Burlington,Halton,1999,October,Total,0.8,a,Excellent
3524002,Burlington,Halton,2000,October,1 Bedroom,0.4,a,Excellent
3524002,Burlington,Halton,2000,October,2 Bedroom,0.3,a,Excellent
3524002,Burlington,Halton,2000,October,3 Bedroom,0.5,a,Excellent
3524002,Burlington,Halton,2000,October,Studio,0.0,d,Poor (use with caution)
3524002,Burlington,Halton,2000,October,Total,0.4,a,Excellent
3524002,Burlington,Halton,2001,October,1 Bedroom,0.1,a,Excellent
3524002,Burlington,Halton,2001,October,2 Bedroom,0.3,a,Excellent
3524002,Burlington,Halton,2001,October,3 Bedroom,0.1,a,Excellent
3524002,Burlington,Halton,2001,October,Total,0.2,a,Excellent
3524002,Burlington,Halton,2002,October,1 Bedroom,0.7,a,Excellent
3524002,Burlington,Halton,2002,October,2 Bedroom,0.4,a,Excellent
3524002,Burlington,Halton,2002,October,3 Bedroom,1.3,a,Excellent
3524002,Burlington,Halton,2002,October,Total,0.7,a,Excellent
3524002,Burlington,Halton,2003,October,1 Bedroom,0.5,a,Excellent
3524002,Burlington,Halton,2003,October,2 Bedroom,0.7,a,Excellent
3524002,Burlington,Halton,2003,October,3 Bedroom,1.1,a,Excellent
3524002,Burlington,Halton,2003,October,Studio,0.0,c,Good
3524002,Burlington,Halton,2003,October,Total,0.7,a,Excellent
3524002,Burlington,Halton,2004,October,1 Bedroom,1.3,a,Excellent
3524002,Burlington,Halton,2004,October,2 Bedroom,1.3,a,Excellent
3524002,Burlington,Halton,2004,October,3 Bedroom,4.4,c,Good
3524002,Burlington,Halton,2004,October,Total,1.9,a,Excellent
3524002,Burlington,Halton,2005,October,1 Bedroom,2.4,c,Good
3524002,Burlington,Halton,2005,October,2 Bedroom,1.3,a,Excellent
3524002,Burlington,Halton,2005,October,3 Bedroom,2.8,b,Very good
3524002,Burlington,Halton,2005,October,Total,1.9,a,Excellent
3524002,Burlington,Halton,2006,October,1 Bedroom,2.1,b,Very good
3524002,Burlington,Halton,2006,October,2 Bedroom,1.8,b,Very good
3524002,Burlington,Halton,2006,October,3 Bedroom,2.8,b,Very good
3524002,Burlington,Halton,2006,October,Total,2.1,b,Very good
3524002,Burlington,Halton,2007,October,1 Bedroom,1.6,b,Very good
3524002,Burlington,Halton,2007,October,2 Bedroom,2.0,a,Excellent
3524002,Burlington,Halton,2007,October,3 Bedroom,1.6,b,Very good
3524002,Burlington,Halton,2007,October,Studio,0.0,d,Poor (use with caution)
3524002,Burlington,Halton,2007,October,Total,1.8,a,Excellent
3524002,Burlington,Halton,2008,October,1 Bedroom,1.0,a,Excellent
3524002,Burlington,Halton,2008,October,2 Bedroom,1.6,b,Very good
3524002,Burlington,Halton,2008,October,3 Bedroom,1.3,a,Excellent
3524002,Burlington,Halton,2008,October,Studio,1.0,d,Poor (use with caution)
3524002,Burlington,Halton,2008,October,Total,1.4,a,Excellent
3524002,Burlington,Halton,2009,October,1 Bedroom,2.9,b,Very good
3524002,Burlington,Halton,2009,October,2 Bedroom,2.3,a,Excellent
3524002,Burlington,Halton,2009,October,3 Bedroom,2.2,b,Very good
3524002,Burlington,Halton,2009,October,Studio,3.0,c,Good
3524002,Burlington,Halton,2009,October,Total,2.4,a,Excellent
3524002,Burlington,Halton,2010,October,1 Bedroom,0.9,a,Excellent
3524002,Burlington,Halton,2010,October,2 Bedroom,1.4,a,Excellent
3524002,Burlington,Halton,2010,October,3 Bedroom,2.2,c,Good
3524002,Burlington,Halton,2010,October,Total,1.4,a,Excellent
3524002,Burlington,Halton,2011,October,1 Bedroom,0.6,a,Excellent
3524002,Burlington,Halton,2011,October,2 Bedroom,1.3,a,Excellent
3524002,Burlington,Halton,2011,October,3 Bedroom,0.4,a,Excellent
3524002,Burlington,Halton,2011,October,Total,0.9,a,Excellent
3524002,Burlington,Halton,2012,October,1 Bedroom,1.3,a,Excellent
3524002,Burlington,Halton,2012,October,2 Bedroom,1.2,a,Excellent
3524002,Burlington,Halton,2012,October,3 Bedroom,1.6,b,Very good
3524002,Burlington,Halton,2012,October,Total,1.3,a,Excellent
3524002,Burlington,Halton,2013,October,1 Bedroom,1.7,b,Very good
3524002,Burlington,Halton,2013,October,2 Bedroom,1.8,b,Very good
3524002,Burlington,Halton,2013,October,3 Bedroom,1.8,c,Good
3524002,Burlington,Halton,2013,October,Total,1.8,b,Very good
3524002,Burlington,Halton,2014,October,1 Bedroom,2.1,b,Very good
3524002,Burlington,Halton,2014,October,2 Bedroom,1.2,a,Excellent
3524002,Burlington,Halton,2014,October,3 Bedroom,0.4,a,Excellent
3524002,Burlington,Halton,2014,October,Total,1.3,a,Excellent
3524002,Burlington,Halton,2015,October,1 Bedroom,1.4,a,Excellent
3524002,Burlington,Halton,2015,October,2 Bedroom,1.9,a,Excellent
3524002,Burlington,Halton,2015,October,3 Bedroom,1.1,a,Excellent
3524002,Burlington,Halton,2015,October,Total,1.7,a,Excellent
3524002,Burlington,Halton,2016,October,1 Bedroom,1.1,a,Excellent
3524002,Burlington,Halton,2016,October,2 Bedroom,1.2,a,Excellent
3524002,Burlington,Halton,2016,October,3 Bedroom,0.7,b,Very good
3524002,Burlington,Halton,2016,October,Studio,0.6,b,Very good
3524002,Burlington,Halton,2016,October,Total,1.1,a,Excellent
3524002,Burlington,Halton,2017,October,1 Bedroom,1.3,a,Excellent
3524002,Burlington,Halton,2017,October,2 Bedroom,1.4,a,Excellent
3524002,Burlington,Halton,2017,October,3 Bedroom,0.9,a,Excellent
